,G10,G100,G11,G12,G13,G14,G15,G16,G17,G18,G19,G2,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G3,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G4,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G5,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G6,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G7,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G8,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G9,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G1
G1,0.016,0.008,0.074,0.012,0.01,0.08,0.0,0.008,0.008,0.004,0.006,0.014000000000000002,0.038,0.0,0.014000000000000002,0.024,0.026000000000000002,0.0,0.026000000000000002,0.022,0.0,0.012,0.0,0.024,0.012,0.0,0.008,0.002,0.024,0.074,0.004,0.006,0.046000000000000006,0.048,0.082,0.016,0.278,0.08,0.026000000000000002,0.002,0.002,0.148,0.006,0.06799999999999999,0.068,0.08,0.0,0.018,0.03200000000000001,0.026000000000000002,0.01,0.042,0.022000000000000002,0.068,0.10800000000000001,0.1,0.014000000000000002,0.018,0.018,0.10200000000000001,0.018,0.08,0.05,0.0,0.008,0.01,0.024,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,0.04,0.02,0.008,0.062,0.076,0.048,0.004,0.0,0.012,0.004,0.0,0.078,0.10200000000000001,0.018,0.026000000000000002,0.0,0.014000000000000002,0.008,0.01,0.0,0.008,0.03200000000000001,0.004,0.11000000000000001,0.008,0.012,
G10,,0.09,0.008,0.006,0.0,0.0,0.12,0.126,0.008,0.016,0.0,0.016,0.022000000000000002,0.31799999999999995,0.0,0.01,0.0,0.024,0.022,0.0,0.05,0.094,0.031999999999999994,0.0,0.0,0.014000000000000002,0.006,0.0,0.002,0.0,0.14,0.012,0.002,0.024,0.002,0.033999999999999996,0.006,0.006,0.0,0.174,0.004,0.002,0.008,0.002,0.018,0.01,0.038,0.122,0.012,0.05600000000000001,0.49800000000000005,0.0,0.002,0.002,0.0,0.0,0.008,0.0,0.046,0.054000000000000006,0.0,0.018000000000000002,0.0,0.0,0.004,0.21400000000000002,0.0,0.008,0.06200000000000001,0.0,0.018,0.018000000000000002,0.006,0.0,0.0,0.032,0.01,0.004,0.024,0.0,0.022000000000000002,0.026000000000000002,0.0,0.10200000000000001,0.02,0.0,0.012,0.044,0.002,0.002,0.0,0.018,0.0,0.002,0.014000000000000002,0.0,0.0,0.01,0.006,0.03
G100,0.078,,0.0,0.02,0.018,0.036000000000000004,0.184,0.004,0.002,0.018,0.0,0.042,0.002,0.22000000000000003,0.002,0.012,0.008,0.074,0.004,0.06200000000000001,0.03,0.21800000000000003,0.008,0.072,0.0,0.014000000000000002,0.006,0.028000000000000004,0.012,0.008,0.066,0.0,0.016,0.036,0.014000000000000002,0.014000000000000002,0.006,0.0,0.002,0.39,0.008,0.008,0.05,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.016,0.0,0.012,0.02,0.004,0.01,0.08,0.062,0.016,0.0,0.0,0.014000000000000002,0.0,0.066,0.0,0.012,0.004,0.0,0.0,0.038,0.044,0.24400000000000005,0.012,0.0,0.0,0.0,0.006,0.024,0.052000000000000005,0.01,0.036,0.002,0.014000000000000002,0.057999999999999996,0.004,0.026000000000000002,0.006,0.042,0.004,0.0,0.038,0.01,0.024,0.05,0.01,0.036000000000000004,0.006,0.016,0.041999999999999996,0.022
G11,0.002,0.036,,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.006,0.014000000000000002,0.002,0.002,0.014000000000000002,0.02,0.0,0.002,0.0,0.0,0.01,0.002,0.0,0.0,0.024,0.006,0.004,0.0,0.006,0.01,0.024,0.002,0.0,0.026000000000000002,0.008,0.002,0.004,0.0,0.046000000000000006,0.022,0.0,0.362,0.012,0.016,0.0,0.122,0.0,0.0,0.0,0.002,0.004,0.10400000000000001,0.11000000000000001,0.022,0.01,0.0,0.0,0.022,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.366,0.034,0.0,0.014000000000000002,0.13799999999999998,0.0,0.002,0.004,0.0,0.006,0.078,0.0,0.042,0.37,0.0,0.0,0.018,0.004,0.008,0.296,0.008,0.3,0.074,0.002,0.0,0.0,0.002,0.01,0.014000000000000002,0.0,0.0,0.062,0.032
G12,0.0,0.036,0.02,,0.0,0.0,0.074,0.054000000000000006,0.006,0.016,0.08199999999999999,0.028000000000000004,0.012,0.068,0.036,0.012,0.008,0.030000000000000006,0.014000000000000002,0.01,0.016,0.044,0.004,0.0,0.092,0.006,0.008,0.0,0.004,0.31,0.22400000000000003,0.002,0.0,0.008,0.006,0.0,0.028000000000000004,0.0,0.118,0.01,0.028000000000000004,0.0,0.08399999999999999,0.202,0.008,0.038,0.008,0.0,0.512,0.074,0.02,0.02,0.0,0.0,0.014000000000000002,0.018,0.004,0.006,0.09600000000000002,0.02,0.0,0.026000000000000002,0.0,0.0,0.018,0.016,0.018000000000000002,0.0,0.006,0.0,0.026000000000000002,0.0,0.0,0.002,0.002,0.004,0.032,0.0,0.01,0.05600000000000001,0.0,0.042,0.012,0.0,0.0,0.0,0.0,0.05600000000000001,0.016,0.0,0.0,0.0,0.0,0.002,0.04,0.012,0.06,0.0,0.0,0.0
G13,0.0,0.022000000000000002,0.012,0.012,,0.044000000000000004,0.0,0.074,0.024,0.038,0.022000000000000002,0.082,0.02,0.0,0.29599999999999993,0.004,0.0,0.0,0.012,0.046,0.014000000000000002,0.028000000000000004,0.016,0.018000000000000002,0.022,0.012,0.014000000000000002,0.0,0.01,0.02,0.0,0.06200000000000001,0.13,0.134,0.036,0.016,0.008,0.0,0.032,0.002,0.012,0.004,0.0,0.024,0.04,0.018,0.012,0.48,0.0,0.014000000000000002,0.0,0.068,0.0,0.024,0.0,0.004,0.05600000000000001,0.006,0.014000000000000002,0.008,0.018,0.096,0.055999999999999994,0.004,0.046,0.004,0.038,0.002,0.0,0.0,0.0,0.008,0.046,0.002,0.012,0.012,0.01,0.044000000000000004,0.016,0.072,0.0,0.052000000000000005,0.014000000000000002,0.0,0.006,0.024,0.02,0.018,0.038,0.02,0.022,0.02,0.012,0.028000000000000004,0.036,0.048,0.0,0.06000000000000001,0.0,0.030000000000000006
G14,0.002,0.012,0.028000000000000004,0.002,0.030000000000000006,,0.10200000000000001,0.05800000000000001,0.004,0.0,0.17800000000000002,0.008,0.004,0.06799999999999999,0.0,0.04,0.0,0.034,0.008,0.0,0.006,0.082,0.014000000000000002,0.006,0.01,0.008,0.0,0.13,0.064,0.0,0.05,0.072,0.014000000000000002,0.034,0.018000000000000002,0.044,0.024,0.016,0.002,0.11600000000000002,0.0,0.1,0.01,0.042,0.086,0.02,0.0,0.0,0.01,0.026000000000000002,0.10600000000000001,0.036,0.0,0.0,0.0,0.004,0.014000000000000002,0.002,0.028000000000000004,0.004,0.008,0.0,0.002,0.014000000000000002,0.016,0.06999999999999999,0.0,0.0,0.01,0.004,0.096,0.034,0.016,0.13999999999999999,0.0,0.008,0.02,0.008,0.0,0.016,0.0,0.05600000000000001,0.006,0.048,0.002,0.11200000000000002,0.034,0.0,0.036,0.004,0.17200000000000001,0.008,0.01,0.006,0.016,0.158,0.032,0.0,0.0,0.05
G15,0.052000000000000005,0.176,0.046,0.004,0.024,0.01,,0.002,0.034,0.0,0.06000000000000001,0.018,0.0,0.32999999999999996,0.022000000000000002,0.002,0.0,0.048,0.008,0.004,0.028000000000000004,0.154,0.0,0.11599999999999999,0.02,0.006,0.004,0.022000000000000002,0.002,0.008,0.196,0.074,0.0,0.008,0.0,0.018,0.0,0.026000000000000002,0.01,0.132,0.042,0.0,0.028000000000000004,0.054000000000000006,0.014000000000000002,0.002,0.0,0.004,0.018,0.036,0.098,0.002,0.006,0.008,0.0,0.002,0.028000000000000004,0.006,0.002,0.0,0.0,0.016,0.0,0.0,0.028000000000000004,0.012,0.03,0.004,0.016,0.02,0.012,0.12200000000000003,0.002,0.002,0.11400000000000002,0.01,0.014000000000000002,0.004,0.02,0.01,0.01,0.0,0.0,0.328,0.01,0.006,0.008,0.05600000000000001,0.022,0.0,0.0,0.016,0.016,0.008,0.008,0.002,0.014000000000000002,0.016,0.002,0.018000000000000002
G16,0.292,0.15,0.0,0.054000000000000006,0.05800000000000001,0.02,0.06599999999999999,,0.002,0.014000000000000002,0.0,0.028000000000000004,0.022,0.14,0.0,0.006,0.0,0.012,0.01,0.004,0.004,0.052000000000000005,0.0,0.0,0.033999999999999996,0.126,0.014000000000000002,0.026000000000000002,0.0,0.012,0.066,0.008,0.002,0.0,0.004,0.038,0.004,0.008,0.012,0.122,0.062,0.004,0.012,0.0,0.002,0.006,0.0,0.20999999999999996,0.054000000000000006,0.006,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.22800000000000004,0.002,0.002,0.0,0.078,0.026000000000000002,0.0,0.12400000000000003,0.08600000000000001,0.022,0.018,0.018,0.024,0.018000000000000002,0.008,0.004,0.006,0.052000000000000005,0.0,0.006,0.0,0.034,0.0,0.006,0.0,0.074,0.016,0.01,0.0,0.034,0.004,0.006,0.008,0.002,0.014000000000000002,0.0,0.033999999999999996,0.0,0.006,0.0,0.02,0.0
G17,0.022,0.0,0.0,0.0,0.03,0.0,0.092,0.006,,0.092,0.012,0.052000000000000005,0.022,0.014000000000000002,0.026000000000000002,0.004,0.016,0.094,0.01,0.076,0.0,0.0,0.012,0.0,0.08800000000000001,0.002,0.014000000000000002,0.004,0.046,0.032,0.014000000000000002,0.396,0.002,0.012,0.0,0.02,0.02,0.0,0.06999999999999999,0.006,0.022000000000000002,0.002,0.0,0.008,0.02,0.022000000000000002,0.024,0.064,0.004,0.014000000000000002,0.0,0.11000000000000001,0.0,0.0,0.0,0.016,0.076,0.012,0.02,0.0,0.0,0.022,0.022,0.026000000000000002,0.046,0.028000000000000004,0.358,0.0,0.02,0.0,0.03200000000000001,0.068,0.004,0.0,0.006,0.072,0.02,0.014000000000000002,0.006,0.0,0.02,0.038000000000000006,0.02,0.04,0.0,0.038,0.002,0.2,0.0,0.048,0.0,0.0,0.0,0.014000000000000002,0.082,0.006,0.01,0.006,0.0,0.012
